epoch,startTimestamp,lockTimestamp,closeTimestamp,lockPrice,closePrice,lockOracleId,closeOracleId,totalAmount,bullAmount,bearAmount,rewardBaseCalAmount,rewardAmount,oracleCalled
148,1705556286,1705558086,1705559898,252932015629,252621072282,36893488147419342575,36893488147419342587,0,0,0,0,0,True
149,1705558098,1705559898,1705561708,252621072282,253254254987,36893488147419342587,36893488147419342599,0,0,0,0,0,True
150,1705559908,1705561708,1705563518,253254254987,253281711405,36893488147419342599,36893488147419342611,0,0,0,0,0,True
151,1705561718,1705563518,1705565332,253281711405,253545514769,36893488147419342611,36893488147419342623,0,0,0,0,0,True
152,1705563532,1705565332,1705567146,253545514769,253587165728,36893488147419342623,36893488147419342635,0,0,0,0,0,True
153,1705565346,1705567146,1705568966,253587165728,253653533502,36893488147419342635,36893488147419342647,0,0,0,0,0,True
154,1705567166,1705568966,1705570780,253653533502,254154808758,36893488147419342647,36893488147419342659,0,0,0,0,0,True
155,1705568980,1705570780,1705572592,254154808758,253636614115,36893488147419342659,36893488147419342671,0,0,0,0,0,True
156,1705570792,1705572592,1705574414,253636614115,0,36893488147419342671,0,0,0,0,0,0,False
157,1705572614,1705574414,1705576214,0,0,0,0,0,0,0,0,0,False
158,1705589369,1705591169,1705592980,253215387453,252542639515,36893488147419342794,36893488147419342806,0,0,0,0,0,True
159,1705591180,1705592980,1705594794,252542639515,251643413732,36893488147419342806,36893488147419342818,0,0,0,0,0,True
160,1705592994,1705594794,1705596606,251643413732,248735520773,36893488147419342818,36893488147419342830,0,0,0,0,0,True
161,1705594806,1705596606,1705598419,248735520773,247103382842,36893488147419342830,36893488147419342842,0,0,0,0,0,True
162,1705596619,1705598419,1705600237,247103382842,248096000000,36893488147419342842,36893488147419342854,0,0,0,0,0,True
163,1705598437,1705600237,1705602047,248096000000,246124527787,36893488147419342854,36893488147419342866,0,0,0,0,0,True
164,1705600247,1705602047,1705603859,246124527787,246113311561,36893488147419342866,36893488147419342879,0,0,0,0,0,True
165,1705602059,1705603859,1705605677,246113311561,245877000000,36893488147419342879,36893488147419342891,0,0,0,0,0,True
166,1705603877,1705605677,1705607494,245877000000,244759104779,36893488147419342891,36893488147419342903,0,0,0,0,0,True
167,1705605694,1705607494,1705609310,244759104779,244223858647,36893488147419342903,36893488147419342915,0,0,0,0,0,True
168,1705607510,1705609310,1705611125,244223858647,245524229177,36893488147419342915,36893488147419342927,0,0,0,0,0,True
169,1705609325,1705611125,1705612935,245524229177,244190000000,36893488147419342927,36893488147419342939,0,0,0,0,0,True
170,1705611135,1705612935,1705614746,244190000000,245769861189,36893488147419342939,36893488147419342951,0,0,0,0,0,True
171,1705612946,1705614746,1705616560,245769861189,245657190000,36893488147419342951,36893488147419342963,0,0,0,0,0,True
172,1705614760,1705616560,1705618372,245657190000,246688685233,36893488147419342963,36893488147419342975,0,0,0,0,0,True
173,1705616572,1705618372,1705620184,246688685233,246727712174,36893488147419342975,36893488147419342987,0,0,0,0,0,True
174,1705618384,1705620184,1705621994,246727712174,246703036432,36893488147419342987,36893488147419342998,0,0,0,0,0,True
175,1705620194,1705621994,1705623806,246703036432,246454868873,36893488147419342998,36893488147419343011,0,0,0,0,0,True
176,1705622006,1705623806,1705625618,246454868873,246803682297,36893488147419343011,36893488147419343023,0,0,0,0,0,True
177,1705623818,1705625618,1705627430,246803682297,246232159614,36893488147419343023,36893488147419343035,0,0,0,0,0,True
178,1705625630,1705627430,1705629244,246232159614,246179130000,36893488147419343035,36893488147419343047,0,0,0,0,0,True
179,1705627444,1705629244,1705631056,246179130000,246039220153,36893488147419343047,36893488147419343060,0,0,0,0,0,True
180,1705629256,1705631056,1705632866,246039220153,245084000000,36893488147419343060,36893488147419343072,0,0,0,0,0,True
181,1705631066,1705632866,1705634674,245084000000,244771091914,36893488147419343072,36893488147419343084,0,0,0,0,0,True
182,1705632874,1705634674,1705636486,244771091914,245708588703,36893488147419343084,36893488147419343096,0,0,0,0,0,True
183,1705634686,1705636486,1705638296,245708588703,245894712000,36893488147419343096,36893488147419343108,0,0,0,0,0,True
184,1705636496,1705638296,1705640106,245894712000,245960534286,36893488147419343108,36893488147419343120,0,0,0,0,0,True
185,1705638306,1705640106,1705641921,245960534286,246392972330,36893488147419343120,36893488147419343132,0,0,0,0,0,True
186,1705640121,1705641921,1705643735,246392972330,246143070000,36893488147419343132,36893488147419343144,0,0,0,0,0,True
187,1705641935,1705643735,1705645551,246143070000,245964824395,36893488147419343144,36893488147419343156,0,0,0,0,0,True
188,1705643751,1705645551,1705647364,245964824395,246824521067,36893488147419343156,36893488147419343168,0,0,0,0,0,True
189,1705645564,1705647364,1705649174,246824521067,0,36893488147419343168,0,0,0,0,0,0,False
190,1705647374,1705649174,1705650974,0,0,0,0,0,0,0,0,0,False
191,1705649266,1705651066,1705652878,246645710454,245992051978,36893488147419343192,36893488147419343205,0,0,0,0,0,True
192,1705651078,1705652878,1705654698,245992051978,247227777961,36893488147419343205,36893488147419343218,0,0,0,0,0,True
193,1705652898,1705654698,1705656506,247227777961,0,36893488147419343218,0,0,0,0,0,0,False
194,1705654706,1705656506,1705658306,0,0,0,0,0,0,0,0,0,False
195,1705656598,1705658398,1705660208,247934738883,248790853637,36893488147419343243,36893488147419343255,0,0,0,0,0,True
196,1705658408,1705660208,1705662022,248790853637,248757964675,36893488147419343255,36893488147419343267,0,0,0,0,0,True
197,1705660222,1705662022,1705663846,248757964675,0,36893488147419343267,0,0,0,0,0,0,False
198,1705662046,1705663846,1705665646,0,0,0,0,0,0,0,0,0,False
199,1705663932,1705665732,1705667546,248678000000,248062676506,36893488147419343291,36893488147419343302,0,0,0,0,0,True
200,1705665746,1705667546,1705669368,248062676506,0,36893488147419343302,0,0,0,0,0,0,False
201,1705667568,1705669368,1705671168,0,0,0,0,0,0,0,0,0,False
202,1705669454,1705671254,1705673062,248652748578,249371937209,36893488147419343327,36893488147419343338,0,0,0,0,0,True
